t	roll	pitch	yaw
1348.5800	0.0756	-0.0190	-2.1623
1348.5850	0.0756	-0.0190	-2.1623
1348.5900	-0.1761	-0.0039	-2.1745
1348.5950	-0.1761	-0.0039	-2.1745
1348.6000	-0.0161	-0.0316	-2.1867
1348.6050	-0.0161	-0.0316	-2.1867
1348.6100	0.1849	-0.4902	-2.1997
1348.6150	0.1849	-0.4902	-2.1997
1348.6200	0.1059	-0.0036	-2.2110
1348.6250	0.1059	-0.0036	-2.2110
1348.6300	-0.0529	-0.0043	-2.2232
1348.6350	-0.0529	-0.0043	-2.2232
1348.6400	0.0053	-0.2247	-2.2354
1348.6450	0.0053	-0.2247	-2.2354
1348.6500	0.1227	0.0751	-2.2475
1348.6550	0.1227	0.0751	-2.2475
1348.6600	-0.0273	-0.0035	-2.2598
1348.6650	-0.0273	-0.0035	-2.2598
1348.6700	-0.0480	-0.1939	-2.2719
1348.6750	-0.0480	-0.1939	-2.2719
1348.6800	-0.0190	0.0689	-2.2842
1348.6850	-0.0190	0.0689	-2.2842
1348.6900	0.0448	-0.0800	-2.2964
1348.6950	0.0448	-0.0800	-2.2964
1348.7000	0.1522	0.1041	-2.3084
1348.7050	0.1522	0.1041	-2.3084
1348.7100	-0.0052	0.0292	-2.3208
1348.7150	-0.0052	0.0292	-2.3208
1348.7200	-0.0128	0.0157	-2.3330
1348.7250	-0.0128	0.0157	-2.3330
1348.7300	0.0574	0.2710	-2.3450
1348.7350	0.0574	0.2710	-2.3450
1348.7400	0.0538	-0.0230	-2.3574
1348.7450	0.0538	-0.0230	-2.3574
1348.7500	0.2233	0.3232	-2.3689
1348.7550	0.2233	0.3232	-2.3689
1348.7600	-0.1188	0.3517	-2.3821
1348.7650	-0.1188	0.3517	-2.3821
1348.7700	0.0132	0.0110	-2.3940
1348.7750	0.0132	0.0110	-2.3940
1348.7800	-0.0555	-0.0019	-2.4062
1348.7850	-0.0555	-0.0019	-2.4062
1348.7900	-0.3113	-0.3940	-2.4174
1348.7950	-0.3113	-0.3940	-2.4174
1348.8000	-0.3113	-0.3940	-2.4174
1348.8050	-0.0170	0.0092	-2.4307
1348.8100	0.0129	0.0388	-2.4429
1348.8150	0.0129	0.0388	-2.4429
1348.8200	-0.1366	-0.0577	-2.4550
1348.8250	-0.1366	-0.0577	-2.4550
1348.8300	-0.0383	-0.0646	-2.4673
1348.8350	-0.0383	-0.0646	-2.4673
1348.8400	-0.1482	-0.3902	-2.4791
1348.8450	-0.1482	-0.3902	-2.4791
1348.8500	-0.1482	-0.3902	-2.4791
1348.8550	0.0409	-0.0028	-2.4918
1348.8600	0.7824	-0.3414	-2.5063
1348.8650	0.7824	-0.3414	-2.5063
1348.8700	0.3180	0.0710	-2.5160
1348.8750	0.3180	0.0710	-2.5160
1348.8800	0.1240	-0.0814	-2.5285
1348.8850	0.1240	-0.0814	-2.5285
1348.8900	0.0937	0.4314	-2.5402
1348.8950	0.0937	0.4314	-2.5402
1348.9000	0.0169	-0.0038	-2.5529
1348.9050	0.0169	-0.0038	-2.5529
1348.9100	-0.0187	0.0041	-2.5651
1348.9150	-0.0187	0.0041	-2.5651
1348.9200	0.1397	0.0369	-2.5773
1348.9250	0.1397	0.0369	-2.5773
1348.9300	-0.0092	-0.0175	-2.5896
1348.9350	-0.0092	-0.0175	-2.5896
1348.9400	-0.0439	0.0678	-2.6018
1348.9450	-0.0439	0.0678	-2.6018
1348.9500	-0.0204	0.1834	-2.6141
1348.9550	-0.0204	0.1834	-2.6141
1348.9600	-0.0575	0.0943	-2.6263
1348.9650	-0.0575	0.0943	-2.6263
1348.9700	0.1944	-0.4630	-2.6394
1348.9750	0.1944	-0.4630	-2.6394
1348.9800	-0.0294	-0.1859	-2.6508
1348.9850	-0.0294	-0.1859	-2.6508
1348.9900	-0.0703	-0.1239	-2.6630
1348.9950	-0.0703	-0.1239	-2.6630
1349.0000	-0.0253	-0.0289	-2.6753
1349.0050	-0.0253	-0.0289	-2.6753
1349.0100	0.1982	0.0147	-2.6874
1349.0150	0.1982	0.0147	-2.6874
1349.0200	-0.0161	-0.0091	-2.6998
1349.0250	-0.0161	-0.0091	-2.6998
1349.0300	-0.0036	0.0822	-2.7120
1349.0350	-0.0036	0.0822	-2.7120
1349.0400	-0.3908	0.4082	-2.7256
1349.0450	-0.3908	0.4082	-2.7256
1349.0500	0.2122	0.1537	-2.7374
1349.0550	0.2122	0.1537	-2.7374
1349.0600	0.2575	0.2616	-2.7530
1349.0650	0.2575	0.2616	-2.7530
1349.0700	0.3165	0.3168	-2.7684
1349.0750	0.3165	0.3168	-2.7684
1349.0800	0.4742	0.2093	-2.7912
1349.0850	0.4742	0.2093	-2.7912
1349.0900	0.6030	0.1016	-2.8200
1349.0950	0.6030	0.1016	-2.8200
1349.1000	0.6224	0.1230	-2.8505
1349.1050	0.6224	0.1230	-2.8505
1349.1100	0.6473	0.3043	-2.8275
1349.1150	0.6473	0.3043	-2.8275
1349.1200	0.6577	-0.0585	-2.2755
1349.1250	0.6577	-0.0585	-2.2755
1349.1310	0.6577	-0.0585	-2.2755
1349.1350	0.6419	0.0942	-1.7231
1349.1400	0.6955	-0.0321	-1.1682
1349.1450	0.6955	-0.0321	-1.1682
1349.1510	0.6955	-0.0321	-1.1682
1349.1550	0.4562	0.0712	-0.6161
1349.1610	0.4629	0.1285	-0.0663
1349.1670	0.4629	0.1285	-0.0663
1349.1700	0.4431	0.0518	0.4839
1349.1750	0.4431	0.0518	0.4839
1349.1800	0.3559	-0.2012	1.0351
1349.1850	0.3559	-0.2012	1.0351
1349.1900	0.3466	0.0567	1.5826
1349.1950	0.3466	0.0567	1.5826
1349.2000	0.3946	0.0243	2.1321
1349.2050	0.3946	0.0243	2.1321
1349.2100	0.3335	0.0630	2.6807
1349.2150	0.3335	0.0630	2.6807
1349.2200	0.3006	0.0010	3.2299
1349.2250	0.3006	0.0010	3.2299
1349.2300	0.3203	0.0168	3.7784
1349.2350	0.3203	0.0168	3.7784
1349.2400	0.2782	-0.1153	4.3275
1349.2450	0.2782	-0.1153	4.3275
1349.2500	0.2960	0.0036	4.8751
1349.2550	0.2960	0.0036	4.8751
1349.2600	0.2003	0.0223	5.4231
1349.2650	0.2003	0.0223	5.4231
1349.2700	0.2411	0.0591	5.9708
1349.2750	0.2411	0.0591	5.9708
1349.2800	0.1302	-0.0297	6.5192
1349.2850	0.1302	-0.0297	6.5192
1349.2900	0.1825	0.0264	7.0664
1349.2950	0.1825	0.0264	7.0664
1349.3000	1.0158	0.2147	7.6130
1349.3050	1.0158	0.2147	7.6130
1349.3100	1.0158	0.2147	7.6130
1349.3150	0.4039	0.0705	8.1606
1349.3200	-0.1340	-0.0642	8.7096
1349.3250	-0.1340	-0.0642	8.7096
1349.3300	0.2167	-0.0984	9.2557
1349.3350	0.2167	-0.0984	9.2557
1349.3400	0.5586	0.1707	9.8011
1349.3450	0.5586	0.1707	9.8011
1349.3500	0.2273	-0.1558	10.3494
1349.3550	0.2273	-0.1558	10.3494
1349.3600	0.3311	-0.1187	10.8953
1349.3650	0.3311	-0.1187	10.8953
1349.3700	0.2742	-0.3282	11.4425
1349.3750	0.2742	-0.3282	11.4425
1349.3800	0.1846	-0.1908	11.9889
1349.3850	0.1846	-0.1908	11.9889
1349.3900	0.3318	-0.3694	12.5346
1349.3950	0.3318	-0.3694	12.5346
1349.4000	0.2110	-0.0689	13.0805
1349.4050	0.2110	-0.0689	13.0805
1349.4100	0.1975	-0.4031	13.6274
1349.4150	0.1975	-0.4031	13.6274
1349.4200	0.1607	-0.1102	14.1725
1349.4250	0.1607	-0.1102	14.1725
1349.4300	0.0684	-0.2480	14.7192
1349.4350	0.0684	-0.2480	14.7192
1349.4400	0.2122	-0.0975	15.2634
1349.4450	0.2122	-0.0975	15.2634
1349.4500	0.1422	-0.0835	15.8092
1349.4550	0.1422	-0.0835	15.8092
1349.4600	0.2740	-0.1618	16.3539
1349.4650	0.2740	-0.1618	16.3539
1349.4700	0.2740	-0.1618	16.3539
1349.4750	0.0470	-0.0577	16.9001
1349.4800	0.2019	-0.2117	17.4447
1349.4850	0.2019	-0.2117	17.4447
1349.4900	0.1270	-0.1644	17.9900
1349.4950	0.1270	-0.1644	17.9900
1349.5000	0.0496	-0.2149	18.5356
1349.5050	0.0496	-0.2149	18.5356
1349.5100	0.2182	-0.0809	19.0789
1349.5150	0.2182	-0.0809	19.0789
1349.5200	0.2365	-0.1841	19.6236
1349.5250	0.2365	-0.1841	19.6236
1349.5300	-0.1877	-0.1046	20.1707
1349.5350	-0.1877	-0.1046	20.1707
1349.5400	0.0775	-0.3434	20.7142
1349.5450	0.0775	-0.3434	20.7142
1349.5500	0.2075	-0.2591	21.2574
1349.5550	0.2075	-0.2591	21.2574
1349.5600	0.1168	-0.4238	21.8027
1349.5650	0.1168	-0.4238	21.8027
1349.5700	0.1797	-0.6065	22.3467
1349.5750	0.1797	-0.6065	22.3467
1349.5800	0.1854	-0.2663	22.8901
1349.5850	0.1854	-0.2663	22.8901
1349.5900	0.1897	-0.1782	23.4339
1349.5950	0.1897	-0.1782	23.4339
1349.6000	0.2613	-0.2196	23.9773
1349.6050	0.2613	-0.2196	23.9773
1349.6100	0.1887	-0.1823	24.5217
1349.6150	0.1887	-0.1823	24.5217
1349.6200	0.2818	-0.2509	25.0648
1349.6250	0.2818	-0.2509	25.0648
1349.6300	0.1848	-0.1834	25.6091
1349.6350	0.1848	-0.1834	25.6091
1349.6400	0.2165	-0.1739	26.1524
1349.6450	0.2165	-0.1739	26.1524
1349.6500	0.3662	-0.2758	26.6948
1349.6550	0.3662	-0.2758	26.6948
1349.6600	0.1518	-0.1871	27.2399
1349.6650	0.1518	-0.1871	27.2399
1349.6700	0.3954	0.0199	27.7814
1349.6750	0.3954	0.0199	27.7814
1349.6800	0.1733	-0.2249	28.3264
1349.6850	0.1733	-0.2249	28.3264
1349.6900	0.2610	-0.0740	28.8688
1349.6950	0.2610	-0.0740	28.8688
1349.7000	0.2317	-0.2953	29.4123
1349.7050	0.2317	-0.2953	29.4123
1349.7100	0.2045	-0.2014	29.9555
1349.7150	0.2045	-0.2014	29.9555
1349.7200	0.2555	-0.1732	30.4981
1349.7250	0.2555	-0.1732	30.4981
1349.7300	0.1435	-0.1823	31.0419
1349.7350	0.1435	-0.1823	31.0419
1349.7400	-0.1913	-0.1593	31.5873
1349.7450	-0.1913	-0.1593	31.5873
1349.7500	0.2691	-0.2709	32.1265
1349.7550	0.2691	-0.2709	32.1265
1349.7600	0.1748	-0.1828	32.6700
1349.7650	0.1748	-0.1828	32.6700
1349.7700	0.1719	-0.2444	33.2128
1349.7750	0.1719	-0.2444	33.2128
1349.7800	0.1719	-0.2444	33.2128
1349.7850	0.3326	-0.3596	33.7539
1349.7900	0.3326	-0.3596	33.7539
1349.7950	0.0811	-0.1749	34.2986
1349.8000	0.1720	-0.3068	34.8405
1349.8050	0.1720	-0.3068	34.8405
1349.8100	-0.2487	-0.2040	35.3863
1349.8150	-0.2487	-0.2040	35.3863
1349.8200	-0.2487	-0.2040	35.3863
1349.8250	0.0837	-0.3899	35.9262
1349.8300	0.0958	-0.1382	36.4680
1349.8350	0.0958	-0.1382	36.4680
1349.8400	0.1921	-0.2054	37.0096
1349.8450	0.1921	-0.2054	37.0096
1349.8500	0.3087	-0.1495	37.5509
1349.8550	0.3087	-0.1495	37.5509
1349.8600	0.2546	-0.4480	38.0934
1349.8650	0.2546	-0.4480	38.0934
1349.8700	0.1879	-0.1807	38.6361
1349.8750	0.1879	-0.1807	38.6361
1349.8800	0.2663	-0.1984	39.1775
1349.8850	0.2663	-0.1984	39.1775
1349.8900	0.2060	-0.2192	39.7201
1349.8950	0.2060	-0.2192	39.7201
1349.9000	0.2291	-0.1697	40.2618
1349.9050	0.2291	-0.1697	40.2618
1349.9100	0.2120	-0.2093	40.8039
1349.9150	0.2120	-0.2093	40.8039
1349.9200	0.1657	-0.2018	41.3461
1349.9250	0.1657	-0.2018	41.3461
1349.9300	0.2486	-0.2028	41.8873
1349.9350	0.2486	-0.2028	41.8873
1349.9400	0.2463	-0.2178	42.4291
1349.9450	0.2463	-0.2178	42.4291
1349.9500	0.2904	-0.2427	42.9704
1349.9550	0.2904	-0.2427	42.9704
1349.9600	0.0991	-0.2177	43.5138
1349.9650	0.0991	-0.2177	43.5138
1349.9700	0.2437	-0.2183	44.0542
1349.9750	0.2437	-0.2183	44.0542
1349.9800	0.2100	-0.1084	44.5961
1349.9850	0.2100	-0.1084	44.5961
1349.9900	0.1773	-0.2159	45.1379
1349.9950	0.1773	-0.2159	45.1379
1350.0000	0.1982	-0.2159	45.6793
1350.0050	0.1982	-0.2159	45.6793
1350.0100	0.4957	0.1129	46.2191
1350.0150	0.4957	0.1129	46.2191
1350.0200	0.1917	-0.2050	46.7623
1350.0250	0.1917	-0.2050	46.7623
1350.0300	0.1915	-0.2470	47.3037
1350.0350	0.1915	-0.2470	47.3037
1350.0400	0.2866	-0.1515	47.8443
1350.0450	0.2866	-0.1515	47.8443
1350.0500	0.1862	-0.2629	48.3864
1350.0550	0.1862	-0.2629	48.3864
1350.0600	0.2513	-0.2304	48.9272
1350.0650	0.2513	-0.2304	48.9272
1350.0700	0.2391	-0.2698	49.4685
1350.0750	0.2391	-0.2698	49.4685
1350.0800	0.2391	-0.2698	49.4685
1350.0850	0.0687	-0.2824	50.0114
1350.0900	0.0687	-0.2824	50.0114
1350.0950	0.1984	-0.2289	50.5514
1350.1000	0.0726	-0.1600	51.0937
1350.1050	0.0726	-0.1600	51.0937
1350.1100	-0.0377	-0.2829	51.6359
1350.1150	-0.0377	-0.2829	51.6359
1350.1200	0.1243	-0.1804	52.1755
1350.1240	0.1243	-0.1804	52.1755
1350.1300	0.0929	-0.3892	52.7169
1350.1350	0.0929	-0.3892	52.7169
1350.1400	0.2833	-0.2346	53.2562
1350.1450	0.2833	-0.2346	53.2562
1350.1500	0.2058	-0.2304	53.7980
1350.1550	0.2058	-0.2304	53.7980
1350.1600	0.3081	-0.1934	54.3381
1350.1650	0.3081	-0.1934	54.3381
1350.1700	0.1649	-0.2359	54.8803
1350.1750	0.1649	-0.2359	54.8803
1350.1800	-0.1929	-0.3249	55.4247
1350.1850	-0.1929	-0.3249	55.4247
1350.1900	0.1506	-0.2107	55.9624
1350.1950	0.1506	-0.2107	55.9624
1350.2000	0.1027	-0.1716	56.5037
1350.2050	0.1027	-0.1716	56.5037
1350.2100	0.2151	-0.2986	57.0434
1350.2150	0.2151	-0.2986	57.0434
1350.2200	0.1133	-0.0865	57.5854
1350.2250	0.1133	-0.0865	57.5854
1350.2300	0.2817	-0.2220	58.1246
1350.2350	0.2817	-0.2220	58.1246
1350.2400	0.4005	-0.3691	58.6639
1350.2450	0.4005	-0.3691	58.6639
1350.2500	0.1994	-0.2319	59.2069
1350.2550	0.1994	-0.2319	59.2069
1350.2600	0.1921	-0.2368	59.7477
1350.2650	0.1921	-0.2368	59.7477
1350.2700	0.1888	-0.3345	60.2883
1350.2750	0.1888	-0.3345	60.2883
1350.2800	0.2313	-0.0384	60.8293
1350.2850	0.2313	-0.0384	60.8293
1350.2900	0.1131	-0.2657	61.3706
1350.2950	0.1131	-0.2657	61.3706
1350.3000	0.3206	-0.2771	61.9093
1350.3050	0.3206	-0.2771	61.9093
1350.3100	0.2096	-0.2386	62.4510
1350.3150	0.2096	-0.2386	62.4510
1350.3200	0.2644	-0.3949	62.9907
1350.3250	0.2644	-0.3949	62.9907
1350.3300	0.1579	-0.3904	63.5325
1350.3350	0.1579	-0.3904	63.5325
1350.3400	0.4104	-0.0970	64.0716
1350.3450	0.4104	-0.0970	64.0716
1350.3500	-0.4152	0.2687	64.6174
1350.3550	-0.4152	0.2687	64.6174
1350.3600	0.2907	-0.1431	65.1535
1350.3650	0.2907	-0.1431	65.1535
1350.3700	0.2907	-0.1431	65.1535
1350.3750	0.1960	-0.2326	65.6946
1350.3800	0.1781	-0.2486	66.2352
1350.3850	0.1781	-0.2486	66.2352
1350.3900	0.1863	-0.4537	66.7752
1350.3950	0.1863	-0.4537	66.7752
1350.4000	0.2034	-0.2741	67.3159
1350.4050	0.2034	-0.2741	67.3159
1350.4100	0.3215	-0.0193	67.8562
1350.4150	0.3215	-0.0193	67.8562
1350.4200	0.0890	-0.2340	68.3979
1350.4250	0.0890	-0.2340	68.3979
1350.4300	0.1205	-0.2926	68.9380
1350.4350	0.1205	-0.2926	68.9380
1350.4400	0.0972	0.1355	69.4794
1350.4450	0.0972	0.1355	69.4794
1350.4500	0.2422	-0.3356	70.0175
1350.4550	0.2422	-0.3356	70.0175
1350.4600	0.0851	-0.2856	70.5595
1350.4650	0.0851	-0.2856	70.5595
1350.4700	0.1518	-0.1670	71.0995
1350.4750	0.1518	-0.1670	71.0995
1350.4800	0.2305	-0.2848	71.6389
1350.4850	0.2305	-0.2848	71.6389
1350.4900	0.2505	-0.1665	72.1794
1350.4950	0.2505	-0.1665	72.1794
1350.5000	0.2505	-0.1665	72.1794
1350.5050	-0.0106	-0.1938	72.7218
1350.5100	-0.0106	-0.1938	72.7218
1350.5150	0.1343	-0.2210	73.2609
1350.5200	0.2232	-0.2289	73.8004
1350.5250	0.2232	-0.2289	73.8004
1350.5300	0.0957	-0.1263	74.3420
1350.5350	0.0957	-0.1263	74.3420
1350.5400	0.3291	-0.2430	74.8800
1350.5450	0.3291	-0.2430	74.8800
1350.5500	0.1987	-0.2447	75.4214
1350.5550	0.1987	-0.2447	75.4214
1350.5600	0.2705	-0.2336	75.9610
1350.5650	0.2705	-0.2336	75.9610
1350.5700	0.1955	-0.5845	76.5007
1350.5750	0.1955	-0.5845	76.5007
1350.5800	0.4072	-0.2707	77.0401
1350.5850	0.4072	-0.2707	77.0401
1350.5900	0.1840	-0.2637	77.5823
1350.5950	0.1840	-0.2637	77.5823
1350.6000	0.1420	-0.2287	78.1230
1350.6050	0.1420	-0.2287	78.1230
1350.6100	0.1914	-0.1119	78.6632
1350.6150	0.1914	-0.1119	78.6632
1350.6200	0.2077	-0.2681	79.2026
1350.6250	0.2077	-0.2681	79.2026
1350.6300	0.1703	-0.2600	79.7432
1350.6350	0.1703	-0.2600	79.7432
1350.6400	0.1498	-0.1970	80.2837
1350.6450	0.1498	-0.1970	80.2837
1350.6500	0.1094	-0.1461	80.8243
1350.6550	0.1094	-0.1461	80.8243
1350.6600	0.2290	-0.2976	81.3629
1350.6650	0.2290	-0.2976	81.3629
1350.6700	0.1903	-0.3042	81.9034
1350.6750	0.1903	-0.3042	81.9034
1350.6800	0.1949	-0.2477	82.4436
1350.6850	0.1949	-0.2477	82.4436
1350.6900	0.2744	-0.1933	82.9833
1350.6950	0.2744	-0.1933	82.9833
1350.7000	0.1939	-0.2432	83.5239
1350.7050	0.1939	-0.2432	83.5239
1350.7100	0.1803	-0.2496	84.0640
1350.7150	0.1803	-0.2496	84.0640
1350.7200	0.1093	-0.3128	84.6045
1350.7250	0.1093	-0.3128	84.6045
1350.7300	0.1681	-0.3209	85.1440
1350.7350	0.1681	-0.3209	85.1440
1350.7400	0.3565	-0.3504	85.6823
1350.7450	0.3565	-0.3504	85.6823
1350.7500	0.1890	-0.1670	86.2245
1350.7550	0.1890	-0.1670	86.2245
1350.7600	0.4745	-0.6477	86.7594
1350.7650	0.4745	-0.6477	86.7594
1350.7700	0.2020	-0.2393	87.3042
1350.7750	0.2020	-0.2393	87.3042
1350.7800	0.2084	-0.2547	87.8441
1350.7850	0.2084	-0.2547	87.8441
1350.7900	0.2020	-0.2594	88.3842
1350.7950	0.2020	-0.2594	88.3842
1350.8000	0.1900	-0.1609	88.9247
1350.8050	0.1900	-0.1609	88.9247
1350.8100	0.0058	0.1809	89.4668
1350.8150	0.0058	0.1809	89.4668
1350.8200	0.2814	-0.2471	90.0036
1350.8250	0.2814	-0.2471	90.0036
1350.8300	0.1810	-0.3481	90.5439
1350.8350	0.1810	-0.3481	90.5439
1350.8400	0.1810	-0.3481	90.5439
1350.8450	0.1012	-0.2917	91.0848
1350.8500	0.2624	-0.1751	91.6240
1350.8550	0.2624	-0.1751	91.6240
1350.8600	0.1955	-0.3177	92.1638
1350.8650	0.1955	-0.3177	92.1638
1350.8700	0.1526	-0.1711	92.7047
1350.8750	0.1526	-0.1711	92.7047
1350.8800	0.1677	-0.2894	93.2441
1350.8850	0.1677	-0.2894	93.2441
1350.8900	0.1628	-0.2120	93.7844
1350.8950	0.1628	-0.2120	93.7844
1350.9000	0.1467	-0.2214	94.3244
1350.9050	0.1467	-0.2214	94.3244
1350.9100	0.2549	-0.3867	94.8628
1350.9150	0.2549	-0.3867	94.8628
1350.9200	0.1527	-0.2173	95.4042
1350.9250	0.1527	-0.2173	95.4042
1350.9300	0.1565	-0.1190	95.9446
1350.9350	0.1565	-0.1190	95.9446
1350.9400	0.2000	-0.2227	96.4837
1350.9450	0.2000	-0.2227	96.4837
1350.9500	0.1853	-0.1582	97.0241
1350.9550	0.1853	-0.1582	97.0241
1350.9600	-0.0419	-0.3307	97.5649
1350.9650	-0.0419	-0.3307	97.5649
1350.9700	0.1928	-0.2290	98.1035
1350.9750	0.1928	-0.2290	98.1035
1350.9800	0.5665	-0.3366	98.6400
1350.9850	0.5665	-0.3366	98.6400
1350.9900	0.2001	-0.1202	99.1838
1350.9950	0.2001	-0.1202	99.1838
1351.0000	0.3159	-0.2371	99.7223
1351.0050	0.3159	-0.2371	99.7223
1351.0100	-0.4012	-0.3342	100.2670
1351.0150	-0.4012	-0.3342	100.2670
1351.0200	0.2156	-0.3415	100.8022
1351.0250	0.2156	-0.3415	100.8022
1351.0300	0.1646	-0.2164	101.3430
1351.0350	0.1646	-0.2164	101.3430
1351.0400	0.1970	-0.2422	101.8826
1351.0450	0.1970	-0.2422	101.8826
1351.0500	0.0773	-0.3037	102.4230
1351.0550	0.0773	-0.3037	102.4230
1351.0600	0.1826	-0.2413	102.9624
1351.0650	0.1826	-0.2413	102.9624
1351.0700	0.1840	-0.2707	103.5021
1351.0750	0.1840	-0.2707	103.5021
1351.0800	-0.0498	-0.1605	104.0438
1351.0850	-0.0498	-0.1605	104.0438
1351.0900	0.1638	-0.2408	104.5821
1351.0950	0.1638	-0.2408	104.5821
1351.1000	0.2731	-0.3394	105.1206
1351.1050	0.2731	-0.3394	105.1206
1351.1100	0.3676	-0.3088	105.6600
1351.1150	0.3676	-0.3088	105.6600
1351.1200	0.1927	-0.2360	106.2014
1351.1250	0.1927	-0.2360	106.2014
1351.1300	0.1549	-0.2263	106.7415
1351.1350	0.1549	-0.2263	106.7415
1351.1400	0.1954	-0.2410	107.2810
1351.1450	0.1954	-0.2410	107.2810
1351.1500	0.2951	-0.1940	107.8205
1351.1550	0.2951	-0.1940	107.8205
1351.1600	0.2951	-0.1940	107.8205
1351.1650	0.2264	-0.2827	108.3602
1351.1700	0.2168	-0.0928	108.9011
1351.1750	0.2168	-0.0928	108.9011
1351.1800	0.1229	-0.2879	109.4405
1351.1850	0.1229	-0.2879	109.4405
1351.1900	0.1948	-0.2493	109.9800
1351.1950	0.1948	-0.2493	109.9800
1351.2000	0.1948	-0.2493	109.9800
1351.2050	0.1904	-0.2471	110.5199
1351.2100	-0.2331	-0.3656	111.0620
1351.2150	-0.2331	-0.3656	111.0620
1351.2200	0.1282	-0.2908	111.5996
1351.2250	0.1282	-0.2908	111.5996
1351.2300	0.0609	-0.2519	112.1400
1351.2350	0.0609	-0.2519	112.1400
1351.2400	0.2730	-0.1357	112.6792
1351.2450	0.2730	-0.1357	112.6792
1351.2500	0.2720	-0.1748	113.2188
1351.2550	0.2720	-0.1748	113.2188
1351.2600	0.4535	-0.3188	113.7566
1351.2650	0.4535	-0.3188	113.7566
1351.2700	0.1775	-0.0784	114.2994
1351.2750	0.1775	-0.0784	114.2994
1351.2800	0.1060	-0.0599	114.8395
1351.2850	0.1060	-0.0599	114.8395
1351.2900	0.1829	-0.2807	115.3778
1351.2950	0.1829	-0.2807	115.3778
1351.3000	0.2401	-0.3722	115.9167
1351.3050	0.2401	-0.3722	115.9167
1351.3100	0.2327	-0.3322	116.4568
1351.3150	0.2327	-0.3322	116.4568
1351.3200	0.1486	-0.2221	116.9976
1351.3250	0.1486	-0.2221	116.9976
1351.3300	0.0977	-0.3204	117.5372
1351.3350	0.0977	-0.3204	117.5372
1351.3400	0.2672	-0.3481	118.0758
1351.3450	0.2672	-0.3481	118.0758
1351.3500	0.0371	0.0898	118.6187
1351.3550	0.0371	0.0898	118.6187
1351.3600	0.5979	-0.4976	119.1520
1351.3650	0.5979	-0.4976	119.1520
1351.3700	0.2226	-0.3535	119.6953
1351.3750	0.2226	-0.3535	119.6953
1351.3800	0.1998	-0.2450	120.2358
1351.3850	0.1998	-0.2450	120.2358
1351.3900	0.1465	0.1853	120.7779
1351.3950	0.1465	0.1853	120.7779
1351.4000	0.1386	-0.1396	121.3161
1351.4050	0.1386	-0.1396	121.3161
1351.4100	0.1860	-0.2572	121.8550
1351.4150	0.1860	-0.2572	121.8550
1351.4200	0.1860	-0.2572	121.8550
1351.4250	0.1708	-0.2218	122.3950
1351.4300	-0.2214	-0.4328	122.9362
1351.4350	-0.2214	-0.4328	122.9362
1351.4400	0.1586	-0.2907	123.4742
1351.4450	0.1586	-0.2907	123.4742
1351.4500	0.1942	-0.2490	124.0140
1351.4550	0.1942	-0.2490	124.0140
1351.4600	0.1910	-0.2609	124.5537
1351.4650	0.1910	-0.2609	124.5537
1351.4700	0.3126	-0.5547	125.0909
1351.4750	0.3126	-0.5547	125.0909
1351.4800	0.2031	-0.1843	125.6335
1351.4850	0.2031	-0.1843	125.6335
1351.4900	-0.2056	-0.3844	126.1744
1351.4950	-0.2056	-0.3844	126.1744
1351.5000	0.0115	-0.2434	126.7135
1351.5050	0.0115	-0.2434	126.7135
1351.5100	0.0888	-0.5046	127.2517
1351.5150	0.0888	-0.5046	127.2517
1351.5200	-0.1577	-0.4321	127.7932
1351.5250	-0.1577	-0.4321	127.7932
1351.5300	0.2433	-0.2164	128.3318
1351.5350	0.2433	-0.2164	128.3318
1351.5400	0.1971	-0.2393	128.8716
1351.5450	0.1971	-0.2393	128.8716
1351.5500	0.1980	-0.3328	129.4108
1351.5550	0.1980	-0.3328	129.4108
1351.5600	0.2365	-0.2271	129.9509
1351.5650	0.2365	-0.2271	129.9509
1351.5700	0.4035	-0.5059	130.4879
1351.5750	0.4035	-0.5059	130.4879
1351.5800	0.2770	-0.3018	131.0297
1351.5850	0.2770	-0.3018	131.0297
1351.5900	-0.1237	0.6696	131.5739
1351.5950	-0.1237	0.6696	131.5739
1351.6000	0.2395	-0.1882	132.1100
1351.6050	0.2395	-0.1882	132.1100
1351.6100	0.4251	0.1374	132.6515
1351.6150	0.4251	0.1374	132.6515
1351.6200	0.1592	-0.1921	133.1897
1351.6250	0.1592	-0.1921	133.1897
1351.6300	0.1104	-0.3843	133.7286
1351.6350	0.1104	-0.3843	133.7286
1351.6400	0.2010	-0.2008	134.2689
1351.6450	0.2010	-0.2008	134.2689
1351.6500	0.3304	-0.5327	134.8060
1351.6550	0.3304	-0.5327	134.8060
1351.6600	0.2018	-0.3041	135.3477
1351.6650	0.2018	-0.3041	135.3477
1351.6700	0.1485	-0.2215	135.8881
1351.6750	0.1485	-0.2215	135.8881
1351.6800	0.0818	-0.3183	136.4276
1351.6850	0.0818	-0.3183	136.4276
1351.6900	0.1762	-0.2489	136.9672
1351.6950	0.1762	-0.2489	136.9672
1351.7000	0.6931	-0.0482	137.5071
1351.7050	0.6931	-0.0482	137.5071
1351.7100	0.1054	-0.2180	138.0470
1351.7150	0.1054	-0.2180	138.0470
1351.7200	0.1935	-0.2471	138.5863
1351.7250	0.1935	-0.2471	138.5863
1351.7300	0.1929	-0.2525	139.1259
