t	x_1	x_2	xref_1	xref_2	u_1
516	7.8785	2.6317	8.0000	8.0000	5.7948
517	7.8791	2.6377	8.0000	8.0000	5.7080
518	7.8794	2.6437	8.0000	8.0000	5.6685
519	7.8796	2.6497	8.0000	8.0000	5.6504
520	7.8797	2.6557	8.0000	8.0000	5.6422
521	7.8799	2.6617	8.0000	8.0000	5.6385
522	7.8800	2.6676	8.0000	8.0000	5.6368
523	7.8801	2.6736	8.0000	8.0000	5.6360
524	7.8802	2.6796	8.0000	8.0000	5.6356
525	7.8804	2.6855	8.0000	8.0000	5.6354
526	7.8805	2.6914	8.0000	8.0000	5.6353
527	7.8806	2.6974	8.0000	8.0000	5.6352
528	7.8807	2.7033	8.0000	8.0000	5.6352
529	7.8808	2.7092	8.0000	8.0000	5.6351
530	7.8809	2.7151	8.0000	8.0000	5.6351
531	7.8811	2.7210	8.0000	8.0000	5.6351
532	7.8812	2.7269	8.0000	8.0000	5.6351
533	7.8813	2.7327	8.0000	8.0000	5.6350
534	7.8814	2.7386	8.0000	8.0000	5.6350
535	7.8815	2.7445	8.0000	8.0000	5.6350
536	7.8816	2.7503	8.0000	8.0000	5.6349
537	7.8818	2.7561	8.0000	8.0000	5.6349
538	7.8819	2.7620	8.0000	8.0000	5.6349
539	7.8820	2.7678	8.0000	8.0000	5.6349
540	7.8821	2.7736	8.0000	8.0000	5.6348
541	7.8822	2.7794	8.0000	8.0000	5.6348
542	7.8823	2.7852	8.0000	8.0000	5.6348
543	7.8824	2.7910	8.0000	8.0000	5.6348
544	7.8826	2.7968	8.0000	8.0000	5.6347
545	7.8827	2.8025	8.0000	8.0000	5.6347
546	7.8828	2.8083	8.0000	8.0000	5.6347
547	7.8829	2.8140	8.0000	8.0000	5.6346
548	7.8830	2.8198	8.0000	8.0000	5.6346
549	7.8831	2.8255	8.0000	8.0000	5.6346
550	7.8832	2.8312	8.0000	8.0000	5.6346
551	7.8834	2.8370	8.0000	8.0000	5.6345
552	7.8835	2.8427	8.0000	8.0000	5.6345
553	7.8836	2.8484	8.0000	8.0000	5.6345
554	7.8837	2.8540	8.0000	8.0000	5.6345
555	7.8838	2.8597	8.0000	8.0000	5.6344
556	7.8839	2.8654	8.0000	8.0000	5.6344
557	7.8840	2.8711	8.0000	8.0000	5.6344
558	7.8841	2.8767	8.0000	8.0000	5.6344
559	7.8843	2.8824	8.0000	8.0000	5.6343
560	7.8844	2.8880	8.0000	8.0000	5.6343
561	7.8845	2.8936	8.0000	8.0000	5.6343
562	7.8846	2.8993	8.0000	8.0000	5.6343
563	7.8847	2.9049	8.0000	8.0000	5.6342
564	7.8848	2.9105	8.0000	8.0000	5.6342
565	7.8849	2.9161	8.0000	8.0000	5.6342
566	7.8850	2.9217	8.0000	8.0000	5.6342
567	7.8851	2.9273	8.0000	8.0000	5.6341
568	7.8853	2.9328	8.0000	8.0000	5.6341
569	7.8854	2.9384	8.0000	8.0000	5.6341
570	7.8855	2.9440	8.0000	8.0000	5.6341
571	7.8856	2.9495	8.0000	8.0000	5.6340
572	7.8857	2.9550	8.0000	8.0000	5.6340
573	7.8858	2.9606	8.0000	8.0000	5.6340
574	7.8859	2.9661	8.0000	8.0000	5.6340
575	7.8860	2.9716	8.0000	8.0000	5.6339
576	7.8861	2.9771	8.0000	8.0000	5.6339
577	7.8862	2.9826	8.0000	8.0000	5.6339
578	7.8863	2.9881	8.0000	8.0000	5.6339
579	7.8865	2.9936	8.0000	8.0000	5.6338
580	7.8866	2.9991	8.0000	8.0000	5.6338
581	7.8867	3.0045	8.0000	8.0000	5.6338
582	7.8868	3.0100	8.0000	8.0000	5.6338
583	7.8869	3.0155	8.0000	8.0000	5.6338
584	7.8870	3.0209	8.0000	8.0000	5.6337
585	7.8871	3.0263	8.0000	8.0000	5.6337
586	7.8872	3.0318	8.0000	8.0000	5.6337
587	7.8873	3.0372	8.0000	8.0000	5.6337
588	7.8874	3.0426	8.0000	8.0000	5.6336
589	7.8875	3.0480	8.0000	8.0000	5.6336
590	7.8876	3.0534	8.0000	8.0000	5.6336
591	7.8877	3.0588	8.0000	8.0000	5.6336
592	7.8879	3.0642	8.0000	8.0000	5.6336
593	7.8880	3.0696	8.0000	8.0000	5.6335
594	7.8881	3.0749	8.0000	8.0000	5.6335
595	7.8882	3.0803	8.0000	8.0000	5.6335
596	7.8883	3.0856	8.0000	8.0000	5.6335
597	7.8884	3.0910	8.0000	8.0000	5.6334
598	7.8885	3.0963	8.0000	8.0000	5.6334
599	7.8886	3.1017	8.0000	8.0000	5.6334
600	7.8887	3.1070	8.0000	8.0000	5.6334
601	7.8888	3.1123	8.0000	8.0000	5.6334
602	7.8889	3.1176	8.0000	8.0000	5.6333
603	7.8890	3.1229	8.0000	8.0000	5.6333
604	7.8891	3.1282	8.0000	8.0000	5.6333
605	7.8892	3.1335	8.0000	8.0000	5.6333
606	7.8893	3.1387	8.0000	8.0000	5.6333
607	7.8894	3.1440	8.0000	8.0000	5.6332
608	7.8895	3.1493	8.0000	8.0000	5.6332
609	7.8896	3.1545	8.0000	8.0000	5.6332
610	7.8897	3.1598	8.0000	8.0000	5.6332
611	7.8899	3.1650	8.0000	8.0000	5.6331
612	7.8900	3.1702	8.0000	8.0000	5.6331
613	7.8901	3.1755	8.0000	8.0000	5.6331
614	7.8902	3.1807	8.0000	8.0000	5.6331
615	7.8903	3.1859	8.0000	8.0000	5.6331
616	7.8904	3.1911	8.0000	8.0000	5.6330
617	7.8905	3.1963	8.0000	8.0000	5.6330
618	7.8906	3.2015	8.0000	8.0000	5.6330
619	7.8907	3.2067	8.0000	8.0000	5.6330
620	7.8908	3.2118	8.0000	8.0000	5.6330
621	7.8909	3.2170	8.0000	8.0000	5.6329
622	7.8910	3.2222	8.0000	8.0000	5.6329
623	7.8911	3.2273	8.0000	8.0000	5.6329
624	7.8912	3.2325	8.0000	8.0000	5.6329
625	7.8913	3.2376	8.0000	8.0000	5.6329
626	7.8914	3.2427	8.0000	8.0000	5.6328
627	7.8915	3.2478	8.0000	8.0000	5.6328
628	7.8916	3.2530	8.0000	8.0000	5.6328
629	7.8917	3.2581	8.0000	8.0000	5.6328
630	7.8918	3.2632	8.0000	8.0000	5.6328
631	7.8919	3.2683	8.0000	8.0000	5.6327
632	7.8920	3.2734	8.0000	8.0000	5.6327
633	7.8921	3.2784	8.0000	8.0000	5.6327
634	7.8922	3.2835	8.0000	8.0000	5.6327
635	7.8923	3.2886	8.0000	8.0000	5.6327
636	7.8924	3.2936	8.0000	8.0000	5.6327
637	7.8925	3.2987	8.0000	8.0000	5.6326
638	7.8926	3.3037	8.0000	8.0000	5.6326
639	7.8927	3.3088	8.0000	8.0000	5.6326
640	7.8928	3.3138	8.0000	8.0000	5.6326
641	7.8929	3.3188	8.0000	8.0000	5.6326
642	7.8930	3.3238	8.0000	8.0000	5.6325
643	7.8931	3.3289	8.0000	8.0000	5.6325
644	7.8932	3.3339	8.0000	8.0000	5.6325
645	7.8933	3.3389	8.0000	8.0000	5.6325
646	7.8934	3.3438	8.0000	8.0000	5.6325
647	7.8935	3.3488	8.0000	8.0000	5.6325
648	7.8936	3.3538	8.0000	8.0000	5.6324
649	7.8937	3.3588	8.0000	8.0000	5.6324
650	7.8938	3.3637	8.0000	8.0000	5.6324
651	7.8939	3.3687	8.0000	8.0000	5.6324
652	7.8940	3.3736	8.0000	8.0000	5.6324
653	7.8941	3.3786	8.0000	8.0000	5.6323
654	7.8942	3.3835	8.0000	8.0000	5.6323
655	7.8943	3.3884	8.0000	8.0000	5.6323
656	7.8944	3.3934	8.0000	8.0000	5.6323
657	7.8945	3.3983	8.0000	8.0000	5.6323
658	7.8946	3.4032	8.0000	8.0000	5.6323
659	7.8947	3.4081	8.0000	8.0000	5.6322
660	7.8948	3.4130	8.0000	8.0000	5.6322
661	7.8949	3.4179	8.0000	8.0000	5.6322
662	7.8950	3.4228	8.0000	8.0000	5.6322
663	7.8951	3.4276	8.0000	8.0000	5.6322
664	7.8952	3.4325	8.0000	8.0000	5.6322
665	7.8952	3.4374	8.0000	8.0000	5.6321
666	7.8953	3.4422	8.0000	8.0000	5.6321
667	7.8954	3.4471	8.0000	8.0000	5.6321
668	7.8955	3.4519	8.0000	8.0000	5.6321
669	7.8956	3.4568	8.0000	8.0000	5.6321
670	7.8957	3.4616	8.0000	8.0000	5.6321
671	7.8958	3.4664	8.0000	8.0000	5.6320
672	7.8959	3.4712	8.0000	8.0000	5.6320
673	7.8960	3.4760	8.0000	8.0000	5.6320
674	7.8961	3.4808	8.0000	8.0000	5.6320
675	7.8962	3.4856	8.0000	8.0000	5.6320
676	7.8963	3.4904	8.0000	8.0000	5.6320
677	7.8964	3.4952	8.0000	8.0000	5.6319
678	7.8965	3.5000	8.0000	8.0000	5.6319
679	7.8966	3.5048	8.0000	8.0000	5.6319
680	7.8967	3.5095	8.0000	8.0000	5.6319
681	7.8968	3.5143	8.0000	8.0000	5.6319
682	7.8969	3.5190	8.0000	8.0000	5.6319
683	7.8970	3.5238	8.0000	8.0000	5.6318
684	7.8971	3.5285	8.0000	8.0000	5.6318
685	7.8971	3.5333	8.0000	8.0000	5.6318
686	7.8972	3.5380	8.0000	8.0000	5.6318
687	7.8973	3.5427	8.0000	8.0000	5.6318
688	7.8974	3.5474	8.0000	8.0000	5.6318
689	7.8975	3.5521	8.0000	8.0000	5.6317
690	7.8976	3.5568	8.0000	8.0000	5.6317
691	7.8977	3.5615	8.0000	8.0000	5.6317
692	7.8978	3.5662	8.0000	8.0000	5.6317
693	7.8979	3.5709	8.0000	8.0000	5.6317
694	7.8980	3.5756	8.0000	8.0000	5.6317
695	7.8981	3.5802	8.0000	8.0000	5.6317
696	7.8982	3.5849	8.0000	8.0000	5.6316
697	7.8983	3.5896	8.0000	8.0000	5.6316
698	7.8984	3.5942	8.0000	8.0000	5.6316
699	7.8984	3.5989	8.0000	8.0000	5.6316
700	7.8985	3.6035	8.0000	8.0000	5.6316
701	7.8986	3.6081	8.0000	8.0000	5.6316
702	7.8987	3.6128	8.0000	8.0000	5.6315
703	7.8988	3.6174	8.0000	8.0000	5.6315
704	7.8989	3.6220	8.0000	8.0000	5.6315
705	7.8990	3.6266	8.0000	8.0000	5.6315
706	7.8991	3.6312	8.0000	8.0000	5.6315
707	7.8992	3.6358	8.0000	8.0000	5.6315
708	7.8993	3.6404	8.0000	8.0000	5.6315
709	7.8994	3.6450	8.0000	8.0000	5.6314
710	7.8994	3.6496	8.0000	8.0000	5.6314
711	7.8995	3.6541	8.0000	8.0000	5.6314
712	7.8996	3.6587	8.0000	8.0000	5.6314
713	7.8997	3.6633	8.0000	8.0000	5.6314
714	7.8998	3.6678	8.0000	8.0000	5.6314
715	7.8999	3.6724	8.0000	8.0000	5.6314
716	7.9000	3.6769	8.0000	8.0000	5.6313
717	7.9001	3.6815	8.0000	8.0000	5.6313
718	7.9002	3.6860	8.0000	8.0000	5.6313
719	7.9003	3.6905	8.0000	8.0000	5.6313
720	7.9003	3.6950	8.0000	8.0000	5.6313
721	7.9004	3.6995	8.0000	8.0000	5.6313
722	7.9005	3.7041	8.0000	8.0000	5.6313
723	7.9006	3.7086	8.0000	8.0000	5.6312
724	7.9007	3.7131	8.0000	8.0000	5.6312
725	7.9008	3.7175	8.0000	8.0000	5.6312
726	7.9009	3.7220	8.0000	8.0000	5.6312
727	7.9010	3.7265	8.0000	8.0000	5.6312
728	7.9011	3.7310	8.0000	8.0000	5.6312
729	7.9011	3.7354	8.0000	8.0000	5.6312
730	7.9012	3.7399	8.0000	8.0000	5.6311
731	7.9013	3.7444	8.0000	8.0000	5.6311
732	7.9014	3.7488	8.0000	8.0000	5.6311
733	7.9015	3.7533	8.0000	8.0000	5.6311
734	7.9016	3.7577	8.0000	8.0000	5.6311
735	7.9017	3.7621	8.0000	8.0000	5.6311
736	7.9018	3.7666	8.0000	8.0000	5.6311
737	7.9019	3.7710	8.0000	8.0000	5.6311
738	7.9019	3.7754	8.0000	8.0000	5.6310
739	7.9020	3.7798	8.0000	8.0000	5.6310
740	7.9021	3.7842	8.0000	8.0000	5.6310
741	7.9022	3.7886	8.0000	8.0000	5.6310
742	7.9023	3.7930	8.0000	8.0000	5.6310
743	7.9024	3.7974	8.0000	8.0000	5.6310
744	7.9025	3.8018	8.0000	8.0000	5.6310
745	7.9025	3.8061	8.0000	8.0000	5.6309
746	7.9026	3.8105	8.0000	8.0000	5.6309
747	7.9027	3.8149	8.0000	8.0000	5.6309
748	7.9028	3.8192	8.0000	8.0000	5.6309
749	7.9029	3.8236	8.0000	8.0000	5.6309
750	7.9030	3.8279	8.0000	8.0000	5.6309
751	7.9031	3.8323	8.0000	8.0000	5.6309
752	7.9032	3.8366	8.0000	8.0000	5.6309
753	7.9032	3.8409	8.0000	8.0000	5.6308
754	7.9033	3.8453	8.0000	8.0000	5.6308
755	7.9034	3.8496	8.0000	8.0000	5.6308
756	7.9035	3.8539	8.0000	8.0000	5.6308
757	7.9036	3.8582	8.0000	8.0000	5.6308
758	7.9037	3.8625	8.0000	8.0000	5.6308
759	7.9038	3.8668	8.0000	8.0000	5.6308
760	7.9038	3.8711	8.0000	8.0000	5.6308
761	7.9039	3.8754	8.0000	8.0000	5.6308
762	7.9040	3.8797	8.0000	8.0000	5.6308
763	7.9041	3.8839	8.0000	8.0000	5.6307
764	7.9042	3.8882	8.0000	8.0000	5.6307
765	7.9043	3.8925	8.0000	8.0000	5.6307
766	7.9043	3.8967	8.0000	8.0000	5.6307
767	7.9044	3.9010	8.0000	8.0000	5.6307
768	7.9045	3.9052	8.0000	8.0000	5.6307
769	7.9046	3.9095	8.0000	8.0000	5.6307
770	7.9047	3.9137	8.0000	8.0000	5.6307
771	7.9048	3.9180	8.0000	8.0000	5.6306
772	7.9048	3.9222	8.0000	8.0000	5.6306
773	7.9049	3.9264	8.0000	8.0000	5.6306
774	7.9050	3.9306	8.0000	8.0000	5.6306
775	7.9051	3.9348	8.0000	8.0000	5.6306
776	7.9052	3.9390	8.0000	8.0000	5.6306
777	7.9053	3.9432	8.0000	8.0000	5.6306
778	7.9053	3.9474	8.0000	8.0000	5.6306
779	7.9054	3.9516	8.0000	8.0000	5.6305
780	7.9055	3.9558	8.0000	8.0000	5.6305
781	7.9056	3.9600	8.0000	8.0000	5.6305
782	7.9057	3.9642	8.0000	8.0000	5.6305
783	7.9058	3.9683	8.0000	8.0000	5.6305
784	7.9058	3.9725	8.0000	8.0000	5.6305
785	7.9059	3.9767	8.0000	8.0000	5.6305
786	7.9060	3.9808	8.0000	8.0000	5.6305
787	7.9061	3.9850	8.0000	8.0000	5.6305
788	7.9062	3.9891	8.0000	8.0000	5.6304
789	7.9063	3.9932	8.0000	8.0000	5.6304
790	7.9063	3.9974	8.0000	8.0000	5.6304
791	7.9064	4.0015	8.0000	8.0000	5.6304
792	7.9065	4.0056	8.0000	8.0000	5.6304
793	7.9066	4.0097	8.0000	8.0000	5.6304
794	7.9067	4.0139	8.0000	8.0000	5.6304
795	7.9067	4.0180	8.0000	8.0000	5.6304
796	7.9068	4.0221	8.0000	8.0000	5.6304
797	7.9069	4.0262	8.0000	8.0000	5.6303
798	7.9070	4.0303	8.0000	8.0000	5.6303
799	7.9071	4.0343	8.0000	8.0000	5.6303
800	7.9072	4.0384	8.0000	8.0000	5.6303
801	7.9072	4.0425	8.0000	8.0000	5.6303
802	7.9073	4.0466	8.0000	8.0000	5.6303
803	7.9074	4.0506	8.0000	8.0000	5.6303
804	7.9075	4.0547	8.0000	8.0000	5.6303
805	7.9076	4.0588	8.0000	8.0000	5.6303
806	7.9076	4.0628	8.0000	8.0000	5.6302
807	7.9077	4.0669	8.0000	8.0000	5.6302
808	7.9078	4.0709	8.0000	8.0000	5.6302
809	7.9079	4.0749	8.0000	8.0000	5.6302
810	7.9080	4.0790	8.0000	8.0000	5.6302
811	7.9080	4.0830	8.0000	8.0000	5.6302
812	7.9081	4.0870	8.0000	8.0000	5.6302
813	7.9082	4.0910	8.0000	8.0000	5.6302
814	7.9083	4.0950	8.0000	8.0000	5.6302
815	7.9084	4.0990	8.0000	8.0000	5.6302
816	7.9084	4.1030	8.0000	8.0000	5.6301
817	7.9085	4.1070	8.0000	8.0000	5.6301
818	7.9086	4.1110	8.0000	8.0000	5.6301
819	7.9087	4.1150	8.0000	8.0000	5.6301
820	7.9087	4.1190	8.0000	8.0000	5.6301
821	7.9088	4.1230	8.0000	8.0000	5.6301
822	7.9089	4.1269	8.0000	8.0000	5.6301
823	7.9090	4.1309	8.0000	8.0000	5.6301
824	7.9091	4.1349	8.0000	8.0000	5.6301
825	7.9091	4.1388	8.0000	8.0000	5.6300
826	7.9092	4.1428	8.0000	8.0000	5.6300
827	7.9093	4.1467	8.0000	8.0000	5.6300
828	7.9094	4.1507	8.0000	8.0000	5.6300
829	7.9095	4.1546	8.0000	8.0000	5.6300
830	7.9095	4.1585	8.0000	8.0000	5.6300
831	7.9096	4.1625	8.0000	8.0000	5.6300
832	7.9097	4.1664	8.0000	8.0000	5.6300
833	7.9098	4.1703	8.0000	8.0000	5.6300
834	7.9098	4.1742	8.0000	8.0000	5.6300
835	7.9099	4.1781	8.0000	8.0000	5.6300
836	7.9100	4.1820	8.0000	8.0000	5.6299
837	7.9101	4.1859	8.0000	8.0000	5.6299
838	7.9101	4.1898	8.0000	8.0000	5.6299
839	7.9102	4.1937	8.0000	8.0000	5.6299
840	7.9103	4.1976	8.0000	8.0000	5.6299
841	7.9104	4.2015	8.0000	8.0000	5.6299
842	7.9105	4.2054	8.0000	8.0000	5.6299
843	7.9105	4.2092	8.0000	8.0000	5.6299
844	7.9106	4.2131	8.0000	8.0000	5.6299
845	7.9107	4.2169	8.0000	8.0000	5.6299
846	7.9108	4.2208	8.0000	8.0000	5.6298
847	7.9108	4.2247	8.0000	8.0000	5.6298
848	7.9109	4.2285	8.0000	8.0000	5.6298
849	7.9110	4.2323	8.0000	8.0000	5.6298
850	7.9111	4.2362	8.0000	8.0000	5.6298
851	7.9111	4.2400	8.0000	8.0000	5.6298
852	7.9112	4.2438	8.0000	8.0000	5.6298
853	7.9113	4.2477	8.0000	8.0000	5.6298
854	7.9114	4.2515	8.0000	8.0000	5.6298
855	7.9114	4.2553	8.0000	8.0000	5.6298
856	7.9115	4.2591	8.0000	8.0000	5.6298
857	7.9116	4.2629	8.0000	8.0000	5.6297
858	7.9117	4.2667	8.0000	8.0000	5.6297
859	7.9117	4.2705	8.0000	8.0000	5.6297
860	7.9118	4.2743	8.0000	8.0000	5.6297
861	7.9119	4.2781	8.0000	8.0000	5.6297
862	7.9120	4.2819	8.0000	8.0000	5.6297
863	7.9120	4.2856	8.0000	8.0000	5.6297
864	7.9121	4.2894	8.0000	8.0000	5.6297
865	7.9122	4.2932	8.0000	8.0000	5.6297
866	7.9123	4.2970	8.0000	8.0000	5.6297
867	7.9123	4.3007	8.0000	8.0000	5.6297
868	7.9124	4.3045	8.0000	8.0000	5.6296
869	7.9125	4.3082	8.0000	8.0000	5.6296
870	7.9126	4.3120	8.0000	8.0000	5.6296
871	7.9126	4.3157	8.0000	8.0000	5.6296
872	7.9127	4.3194	8.0000	8.0000	5.6296
873	7.9128	4.3232	8.0000	8.0000	5.6296
874	7.9129	4.3269	8.0000	8.0000	5.6296
875	7.9129	4.3306	8.0000	8.0000	5.6296
876	7.9130	4.3343	8.0000	8.0000	5.6296
877	7.9131	4.3381	8.0000	8.0000	5.6296
878	7.9132	4.3418	8.0000	8.0000	5.6296
879	7.9132	4.3455	8.0000	8.0000	5.6295
880	7.9133	4.3492	8.0000	8.0000	5.6295
881	7.9134	4.3529	8.0000	8.0000	5.6295
882	7.9135	4.3566	8.0000	8.0000	5.6295
883	7.9135	4.3602	8.0000	8.0000	5.6295
884	7.9136	4.3639	8.0000	8.0000	5.6295
885	7.9137	4.3676	8.0000	8.0000	5.6295
886	7.9137	4.3713	8.0000	8.0000	5.6295
887	7.9138	4.3750	8.0000	8.0000	5.6295
888	7.9139	4.3786	8.0000	8.0000	5.6295
889	7.9140	4.3823	8.0000	8.0000	5.6295
890	7.9140	4.3859	8.0000	8.0000	5.6295
891	7.9141	4.3896	8.0000	8.0000	5.6294
892	7.9142	4.3932	8.0000	8.0000	5.6294
893	7.9143	4.3969	8.0000	8.0000	5.6294
894	7.9143	4.4005	8.0000	8.0000	5.6294
895	7.9144	4.4042	8.0000	8.0000	5.6294
896	7.9145	4.4078	8.0000	8.0000	5.6294
897	7.9145	4.4114	8.0000	8.0000	5.6294
898	7.9146	4.4150	8.0000	8.0000	5.6294
899	7.9147	4.4186	8.0000	8.0000	5.6294
900	7.9148	4.4223	8.0000	8.0000	5.6294
901	7.9148	4.4259	8.0000	8.0000	5.6294
902	7.9149	4.4295	8.0000	8.0000	5.6294
903	7.9150	4.4331	8.0000	8.0000	5.6293
904	7.9150	4.4367	8.0000	8.0000	5.6293
905	7.9151	4.4403	8.0000	8.0000	5.6293
906	7.9152	4.4439	8.0000	8.0000	5.6293
907	7.9153	4.4474	8.0000	8.0000	5.6293
908	7.9153	4.4510	8.0000	8.0000	5.6293
909	7.9154	4.4546	8.0000	8.0000	5.6293
910	7.9155	4.4582	8.0000	8.0000	5.6293
911	7.9155	4.4617	8.0000	8.0000	5.6293
912	7.9156	4.4653	8.0000	8.0000	5.6293
913	7.9157	4.4688	8.0000	8.0000	5.6293
914	7.9157	4.4724	8.0000	8.0000	5.6293
915	7.9158	4.4759	8.0000	8.0000	5.6293
916	7.9159	4.4795	8.0000	8.0000	5.6292
917	7.9160	4.4830	8.0000	8.0000	5.6292
918	7.9160	4.4866	8.0000	8.0000	5.6292
919	7.9161	4.4901	8.0000	8.0000	5.6292
920	7.9162	4.4936	8.0000	8.0000	5.6292
921	7.9162	4.4972	8.0000	8.0000	5.6292
922	7.9163	4.5007	8.0000	8.0000	5.6292
923	7.9164	4.5042	8.0000	8.0000	5.6292
924	7.9164	4.5077	8.0000	8.0000	5.6292
925	7.9165	4.5112	8.0000	8.0000	5.6292
926	7.9166	4.5147	8.0000	8.0000	5.6292
927	7.9167	4.5182	8.0000	8.0000	5.6292
928	7.9167	4.5217	8.0000	8.0000	5.6292
929	7.9168	4.5252	8.0000	8.0000	5.6291
930	7.9169	4.5287	8.0000	8.0000	5.6291
931	7.9169	4.5322	8.0000	8.0000	5.6291
932	7.9170	4.5357	8.0000	8.0000	5.6291
933	7.9171	4.5391	8.0000	8.0000	5.6291
934	7.9171	4.5426	8.0000	8.0000	5.6291
935	7.9172	4.5461	8.0000	8.0000	5.6291
936	7.9173	4.5495	8.0000	8.0000	5.6291
937	7.9173	4.5530	8.0000	8.0000	5.6291
938	7.9174	4.5564	8.0000	8.0000	5.6291
939	7.9175	4.5599	8.0000	8.0000	5.6291
940	7.9175	4.5633	8.0000	8.0000	5.6291
941	7.9176	4.5668	8.0000	8.0000	5.6291
942	7.9177	4.5702	8.0000	8.0000	5.6291
943	7.9178	4.5737	8.0000	8.0000	5.6290
944	7.9178	4.5771	8.0000	8.0000	5.6290
945	7.9179	4.5805	8.0000	8.0000	5.6290
946	7.9180	4.5839	8.0000	8.0000	5.6290
947	7.9180	4.5874	8.0000	8.0000	5.6290
948	7.9181	4.5908	8.0000	8.0000	5.6290
949	7.9182	4.5942	8.0000	8.0000	5.6290
950	7.9182	4.5976	8.0000	8.0000	5.6290
951	7.9183	4.6010	8.0000	8.0000	5.6290
952	7.9184	4.6044	8.0000	8.0000	5.6290
953	7.9184	4.6078	8.0000	8.0000	5.6290
954	7.9185	4.6112	8.0000	8.0000	5.6290
955	7.9186	4.6146	8.0000	8.0000	5.6290
956	7.9186	4.6179	8.0000	8.0000	5.6290
957	7.9187	4.6213	8.0000	8.0000	5.6289
958	7.9188	4.6247	8.0000	8.0000	5.6289
959	7.9188	4.6281	8.0000	8.0000	5.6289
960	7.9189	4.6314	8.0000	8.0000	5.6289
961	7.9190	4.6348	8.0000	8.0000	5.6289
962	7.9190	4.6381	8.0000	8.0000	5.6289
963	7.9191	4.6415	8.0000	8.0000	5.6289
964	7.9192	4.6449	8.0000	8.0000	5.6289
965	7.9192	4.6482	8.0000	8.0000	5.6289
966	7.9193	4.6515	8.0000	8.0000	5.6289
967	7.9194	4.6549	8.0000	8.0000	5.6289
968	7.9194	4.6582	8.0000	8.0000	5.6289
969	7.9195	4.6616	8.0000	8.0000	5.6289
970	7.9196	4.6649	8.0000	8.0000	5.6289
971	7.9196	4.6682	8.0000	8.0000	5.6289
972	7.9197	4.6715	8.0000	8.0000	5.6288
973	7.9198	4.6748	8.0000	8.0000	5.6288
974	7.9198	4.6782	8.0000	8.0000	5.6288
975	7.9199	4.6815	8.0000	8.0000	5.6288
976	7.9200	4.6848	8.0000	8.0000	5.6288
977	7.9200	4.6881	8.0000	8.0000	5.6288
978	7.9201	4.6914	8.0000	8.0000	5.6288
979	7.9201	4.6947	8.0000	8.0000	5.6288
980	7.9202	4.6980	8.0000	8.0000	5.6288
981	7.9203	4.7012	8.0000	8.0000	5.6288
982	7.9203	4.7045	8.0000	8.0000	5.6288
983	7.9204	4.7078	8.0000	8.0000	5.6288
984	7.9205	4.7111	8.0000	8.0000	5.6288
985	7.9205	4.7143	8.0000	8.0000	5.6288
986	7.9206	4.7176	8.0000	8.0000	5.6288
987	7.9207	4.7209	8.0000	8.0000	5.6287
988	7.9207	4.7241	8.0000	8.0000	5.6287
989	7.9208	4.7274	8.0000	8.0000	5.6287
990	7.9209	4.7306	8.0000	8.0000	5.6287
991	7.9209	4.7339	8.0000	8.0000	5.6287
992	7.9210	4.7371	8.0000	8.0000	5.6287
993	7.9211	4.7404	8.0000	8.0000	5.6287
994	7.9211	4.7436	8.0000	8.0000	5.6287
995	7.9212	4.7468	8.0000	8.0000	5.6287
996	7.9212	4.7501	8.0000	8.0000	5.6287
997	7.9213	4.7533	8.0000	8.0000	5.6287
998	7.9214	4.7565	8.0000	8.0000	5.6287
999	7.9214	4.7597	8.0000	8.0000	5.6287
1000	7.9215	4.7630	8.0000	8.0000	5.6287
1001	7.9216	4.7662	8.0000	8.0000	5.6287
1002	7.9216	4.7694	8.0000	8.0000	5.6287
1003	7.9217	4.7726	8.0000	8.0000	5.6287
1004	7.9218	4.7758	8.0000	8.0000	5.6286
1005	7.9218	4.7790	8.0000	8.0000	5.6286
1006	7.9219	4.7822	8.0000	8.0000	5.6286
1007	7.9219	4.7854	8.0000	8.0000	5.6286
1008	7.9220	4.7885	8.0000	8.0000	5.6286
1009	7.9221	4.7917	8.0000	8.0000	5.6286
1010	7.9221	4.7949	8.0000	8.0000	5.6286
1011	7.9222	4.7981	8.0000	8.0000	5.6286
1012	7.9223	4.8012	8.0000	8.0000	5.6286
1013	7.9223	4.8044	8.0000	8.0000	5.6286
1014	7.9224	4.8076	8.0000	8.0000	5.6286
1015	7.9224	4.8107	8.0000	8.0000	5.6286
1016	7.9225	4.8139	8.0000	8.0000	5.6286
1017	7.9226	4.8170	8.0000	8.0000	5.6286
1018	7.9226	4.8202	8.0000	8.0000	5.6286
1019	7.9227	4.8233	8.0000	8.0000	5.6286
1020	7.9228	4.8265	8.0000	8.0000	5.6286
1021	7.9228	4.8296	8.0000	8.0000	5.6285
1022	7.9229	4.8328	8.0000	8.0000	5.6285
1023	7.9229	4.8359	8.0000	8.0000	5.6285
1024	7.9230	4.8390	8.0000	8.0000	5.6285
1025	7.9231	4.8421	8.0000	8.0000	5.6285
1026	7.9231	4.8453	8.0000	8.0000	5.6285
1027	7.9232	4.8484	8.0000	8.0000	5.6285
1028	7.9233	4.8515	8.0000	8.0000	5.6285
1029	7.9233	4.8546	8.0000	8.0000	5.6285
1030	7.9234	4.8577	8.0000	8.0000	5.6285
1031	7.9234	4.8608	8.0000	8.0000	5.6285
