x_1	x_2	xref_1	xref_2	u_1
7.8604	2.8641	8.0000	8.0000	5.6113
7.8605	2.8698	8.0000	8.0000	5.6092
7.8606	2.8754	8.0000	8.0000	5.6073
7.8606	2.8810	8.0000	8.0000	5.6056
7.8607	2.8866	8.0000	8.0000	5.6040
7.8608	2.8922	8.0000	8.0000	5.6026
7.8608	2.8979	8.0000	8.0000	5.6013
7.8609	2.9034	8.0000	8.0000	5.6001
7.8609	2.9090	8.0000	8.0000	5.5990
7.8609	2.9146	8.0000	8.0000	5.5980
7.8610	2.9202	8.0000	8.0000	5.5971
7.8610	2.9257	8.0000	8.0000	5.5963
7.8611	2.9313	8.0000	8.0000	5.5956
7.8611	2.9368	8.0000	8.0000	5.5949
7.8611	2.9424	8.0000	8.0000	5.5943
7.8612	2.9479	8.0000	8.0000	5.5938
7.8612	2.9534	8.0000	8.0000	5.5933
7.8612	2.9589	8.0000	8.0000	5.5928
7.8612	2.9645	8.0000	8.0000	5.5924
7.8613	2.9699	8.0000	8.0000	5.5920
7.8613	2.9754	8.0000	8.0000	5.5917
7.8613	2.9809	8.0000	8.0000	5.5913
7.8613	2.9864	8.0000	8.0000	5.5911
7.8614	2.9919	8.0000	8.0000	5.5908
7.8614	2.9973	8.0000	8.0000	5.5906
7.8614	3.0028	8.0000	8.0000	5.5903
7.8614	3.0082	8.0000	8.0000	5.5902
7.8614	3.0136	8.0000	8.0000	5.5900
7.8615	3.0191	8.0000	8.0000	5.5898
7.8615	3.0245	8.0000	8.0000	5.5897
7.8615	3.0299	8.0000	8.0000	5.5895
7.8615	3.0353	8.0000	8.0000	5.5894
7.8615	3.0407	8.0000	8.0000	5.5893
7.8615	3.0461	8.0000	8.0000	5.5892
7.8616	3.0514	8.0000	8.0000	5.5891
7.8616	3.0568	8.0000	8.0000	5.5890
7.8616	3.0622	8.0000	8.0000	5.5889
7.8616	3.0675	8.0000	8.0000	5.5889
7.8616	3.0729	8.0000	8.0000	5.5888
7.8616	3.0782	8.0000	8.0000	5.5887
7.8617	3.0835	8.0000	8.0000	5.5887
7.8617	3.0889	8.0000	8.0000	5.5886
7.8617	3.0942	8.0000	8.0000	5.5886
7.8617	3.0995	8.0000	8.0000	5.5886
7.8617	3.1048	8.0000	8.0000	5.5885
7.8617	3.1101	8.0000	8.0000	5.5885
7.8618	3.1154	8.0000	8.0000	5.5885
7.8618	3.1206	8.0000	8.0000	5.5884
7.8618	3.1259	8.0000	8.0000	5.5884
7.8618	3.1312	8.0000	8.0000	5.5884
7.8618	3.1364	8.0000	8.0000	5.5884
7.8618	3.1417	8.0000	8.0000	5.5883
7.8618	3.1469	8.0000	8.0000	5.5883
7.8619	3.1522	8.0000	8.0000	5.5883
7.8619	3.1574	8.0000	8.0000	5.5883
7.8619	3.1626	8.0000	8.0000	5.5883
7.8619	3.1678	8.0000	8.0000	5.5882
7.8619	3.1730	8.0000	8.0000	5.5882
7.8619	3.1782	8.0000	8.0000	5.5882
7.8619	3.1834	8.0000	8.0000	5.5882
7.8620	3.1886	8.0000	8.0000	5.5882
7.8620	3.1937	8.0000	8.0000	5.5882
7.8620	3.1989	8.0000	8.0000	5.5882
7.8620	3.2041	8.0000	8.0000	5.5882
7.8620	3.2092	8.0000	8.0000	5.5882
7.8620	3.2144	8.0000	8.0000	5.5882
7.8620	3.2195	8.0000	8.0000	5.5882
7.8621	3.2246	8.0000	8.0000	5.5881
7.8621	3.2298	8.0000	8.0000	5.5881
7.8621	3.2349	8.0000	8.0000	5.5881
7.8621	3.2400	8.0000	8.0000	5.5881
7.8621	3.2451	8.0000	8.0000	5.5881
7.8621	3.2502	8.0000	8.0000	5.5881
7.8621	3.2553	8.0000	8.0000	5.5881
7.8622	3.2603	8.0000	8.0000	5.5881
7.8622	3.2654	8.0000	8.0000	5.5881
7.8622	3.2705	8.0000	8.0000	5.5881
7.8622	3.2755	8.0000	8.0000	5.5881
7.8622	3.2806	8.0000	8.0000	5.5881
7.8622	3.2856	8.0000	8.0000	5.5881
7.8622	3.2907	8.0000	8.0000	5.5881
7.8622	3.2957	8.0000	8.0000	5.5881
7.8623	3.3007	8.0000	8.0000	5.5881
7.8623	3.3057	8.0000	8.0000	5.5881
7.8623	3.3107	8.0000	8.0000	5.5881
7.8623	3.3157	8.0000	8.0000	5.5881
7.8623	3.3207	8.0000	8.0000	5.5881
7.8623	3.3257	8.0000	8.0000	5.5881
7.8623	3.3307	8.0000	8.0000	5.5881
7.8624	3.3357	8.0000	8.0000	5.5881
7.8624	3.3406	8.0000	8.0000	5.5880
7.8624	3.3456	8.0000	8.0000	5.5880
7.8624	3.3505	8.0000	8.0000	5.5880
7.8624	3.3555	8.0000	8.0000	5.5880
7.8624	3.3604	8.0000	8.0000	5.5880
7.8624	3.3654	8.0000	8.0000	5.5880
7.8624	3.3703	8.0000	8.0000	5.5880
7.8625	3.3752	8.0000	8.0000	5.5880
7.8625	3.3801	8.0000	8.0000	5.5880
7.8625	3.3850	8.0000	8.0000	5.5880
7.8625	3.3899	8.0000	8.0000	5.5880
7.8625	3.3948	8.0000	8.0000	5.5880
7.8625	3.3997	8.0000	8.0000	5.5880
7.8625	3.4046	8.0000	8.0000	5.5880
7.8626	3.4094	8.0000	8.0000	5.5880
7.8626	3.4143	8.0000	8.0000	5.5880
7.8626	3.4192	8.0000	8.0000	5.5880
7.8626	3.4240	8.0000	8.0000	5.5880
7.8626	3.4289	8.0000	8.0000	5.5880
7.8626	3.4337	8.0000	8.0000	5.5880
7.8626	3.4385	8.0000	8.0000	5.5880
7.8626	3.4434	8.0000	8.0000	5.5880
7.8627	3.4482	8.0000	8.0000	5.5880
7.8627	3.4530	8.0000	8.0000	5.5880
7.8627	3.4578	8.0000	8.0000	5.5880
7.8627	3.4626	8.0000	8.0000	5.5880
7.8627	3.4674	8.0000	8.0000	5.5880
7.8627	3.4722	8.0000	8.0000	5.5880
7.8627	3.4769	8.0000	8.0000	5.5880
7.8628	3.4817	8.0000	8.0000	5.5880
7.8628	3.4865	8.0000	8.0000	5.5880
7.8628	3.4912	8.0000	8.0000	5.5880
7.8628	3.4960	8.0000	8.0000	5.5880
7.8628	3.5007	8.0000	8.0000	5.5880
7.8628	3.5055	8.0000	8.0000	5.5880
7.8628	3.5102	8.0000	8.0000	5.5880
7.8628	3.5149	8.0000	8.0000	5.5880
7.8629	3.5197	8.0000	8.0000	5.5880
7.8629	3.5244	8.0000	8.0000	5.5880
7.8629	3.5291	8.0000	8.0000	5.5879
7.8629	3.5338	8.0000	8.0000	5.5879
7.8629	3.5385	8.0000	8.0000	5.5879
7.8629	3.5432	8.0000	8.0000	5.5879
7.8629	3.5479	8.0000	8.0000	5.5879
7.8629	3.5525	8.0000	8.0000	5.5879
7.8630	3.5572	8.0000	8.0000	5.5879
7.8630	3.5619	8.0000	8.0000	5.5879
7.8630	3.5665	8.0000	8.0000	5.5879
7.8630	3.5712	8.0000	8.0000	5.5879
7.8630	3.5758	8.0000	8.0000	5.5879
7.8630	3.5805	8.0000	8.0000	5.5879
7.8630	3.5851	8.0000	8.0000	5.5879
7.8630	3.5897	8.0000	8.0000	5.5879
7.8631	3.5943	8.0000	8.0000	5.5879
7.8631	3.5989	8.0000	8.0000	5.5879
7.8631	3.6036	8.0000	8.0000	5.5879
7.8631	3.6082	8.0000	8.0000	5.5879
7.8631	3.6128	8.0000	8.0000	5.5879
7.8631	3.6173	8.0000	8.0000	5.5879
7.8631	3.6219	8.0000	8.0000	5.5879
7.8631	3.6265	8.0000	8.0000	5.5879
7.8632	3.6311	8.0000	8.0000	5.5879
7.8632	3.6356	8.0000	8.0000	5.5879
7.8632	3.6402	8.0000	8.0000	5.5879
7.8632	3.6448	8.0000	8.0000	5.5879
7.8632	3.6493	8.0000	8.0000	5.5879
7.8632	3.6538	8.0000	8.0000	5.5879
7.8632	3.6584	8.0000	8.0000	5.5879
7.8632	3.6629	8.0000	8.0000	5.5879
7.8633	3.6674	8.0000	8.0000	5.5879
7.8633	3.6719	8.0000	8.0000	5.5879
7.8633	3.6765	8.0000	8.0000	5.5879
7.8633	3.6810	8.0000	8.0000	5.5879
7.8633	3.6855	8.0000	8.0000	5.5879
7.8633	3.6900	8.0000	8.0000	5.5879
7.8633	3.6944	8.0000	8.0000	5.5879
7.8633	3.6989	8.0000	8.0000	5.5879
7.8634	3.7034	8.0000	8.0000	5.5879
7.8634	3.7079	8.0000	8.0000	5.5879
7.8634	3.7123	8.0000	8.0000	5.5879
7.8634	3.7168	8.0000	8.0000	5.5879
7.8634	3.7212	8.0000	8.0000	5.5879
7.8634	3.7257	8.0000	8.0000	5.5879
7.8634	3.7301	8.0000	8.0000	5.5879
7.8634	3.7346	8.0000	8.0000	5.5879
7.8634	3.7390	8.0000	8.0000	5.5879
7.8635	3.7434	8.0000	8.0000	5.5879
7.8635	3.7478	8.0000	8.0000	5.5878
7.8635	3.7522	8.0000	8.0000	5.5878
7.8635	3.7566	8.0000	8.0000	5.5878
7.8635	3.7610	8.0000	8.0000	5.5878
7.8635	3.7654	8.0000	8.0000	5.5878
7.8635	3.7698	8.0000	8.0000	5.5878
7.8635	3.7742	8.0000	8.0000	5.5878
7.8636	3.7786	8.0000	8.0000	5.5878
7.8636	3.7829	8.0000	8.0000	5.5878
7.8636	3.7873	8.0000	8.0000	5.5878
7.8636	3.7917	8.0000	8.0000	5.5878
7.8636	3.7960	8.0000	8.0000	5.5878
7.8636	3.8004	8.0000	8.0000	5.5878
7.8636	3.8047	8.0000	8.0000	5.5878
7.8636	3.8091	8.0000	8.0000	5.5878
7.8636	3.8134	8.0000	8.0000	5.5878
7.8637	3.8177	8.0000	8.0000	5.5878
7.8637	3.8220	8.0000	8.0000	5.5878
7.8637	3.8263	8.0000	8.0000	5.5878
7.8637	3.8307	8.0000	8.0000	5.5878
7.8637	3.8350	8.0000	8.0000	5.5878
7.8637	3.8393	8.0000	8.0000	5.5878
7.8637	3.8435	8.0000	8.0000	5.5878
7.8637	3.8478	8.0000	8.0000	5.5878
7.8638	3.8521	8.0000	8.0000	5.5878
7.8638	3.8564	8.0000	8.0000	5.5878
7.8638	3.8607	8.0000	8.0000	5.5878
7.8638	3.8649	8.0000	8.0000	5.5878
7.8638	3.8692	8.0000	8.0000	5.5878
7.8638	3.8734	8.0000	8.0000	5.5878
7.8638	3.8777	8.0000	8.0000	5.5878
7.8638	3.8819	8.0000	8.0000	5.5878
7.8638	3.8862	8.0000	8.0000	5.5878
7.8639	3.8904	8.0000	8.0000	5.5878
7.8639	3.8946	8.0000	8.0000	5.5878
7.8639	3.8988	8.0000	8.0000	5.5878
7.8639	3.9031	8.0000	8.0000	5.5878
7.8639	3.9073	8.0000	8.0000	5.5878
7.8639	3.9115	8.0000	8.0000	5.5878
7.8639	3.9157	8.0000	8.0000	5.5878
7.8639	3.9199	8.0000	8.0000	5.5878
7.8639	3.9240	8.0000	8.0000	5.5878
7.8640	3.9282	8.0000	8.0000	5.5878
7.8640	3.9324	8.0000	8.0000	5.5878
7.8640	3.9366	8.0000	8.0000	5.5878
7.8640	3.9407	8.0000	8.0000	5.5878
7.8640	3.9449	8.0000	8.0000	5.5878
7.8640	3.9491	8.0000	8.0000	5.5878
7.8640	3.9532	8.0000	8.0000	5.5878
7.8640	3.9574	8.0000	8.0000	5.5878
7.8640	3.9615	8.0000	8.0000	5.5878
7.8641	3.9656	8.0000	8.0000	5.5878
7.8641	3.9698	8.0000	8.0000	5.5878
7.8641	3.9739	8.0000	8.0000	5.5878
7.8641	3.9780	8.0000	8.0000	5.5878
7.8641	3.9821	8.0000	8.0000	5.5878
7.8641	3.9862	8.0000	8.0000	5.5878
7.8641	3.9903	8.0000	8.0000	5.5877
7.8641	3.9944	8.0000	8.0000	5.5877
7.8641	3.9985	8.0000	8.0000	5.5877
7.8642	4.0026	8.0000	8.0000	5.5877
7.8642	4.0067	8.0000	8.0000	5.5877
7.8642	4.0108	8.0000	8.0000	5.5877
7.8642	4.0148	8.0000	8.0000	5.5877
7.8642	4.0189	8.0000	8.0000	5.5877
7.8642	4.0230	8.0000	8.0000	5.5877
7.8642	4.0270	8.0000	8.0000	5.5877
7.8642	4.0311	8.0000	8.0000	5.5877
7.8642	4.0351	8.0000	8.0000	5.5877
7.8643	4.0392	8.0000	8.0000	5.5877
7.8643	4.0432	8.0000	8.0000	5.5877
7.8643	4.0472	8.0000	8.0000	5.5877
7.8643	4.0513	8.0000	8.0000	5.5877
7.8643	4.0553	8.0000	8.0000	5.5877
7.8643	4.0593	8.0000	8.0000	5.5877
7.8643	4.0633	8.0000	8.0000	5.5877
7.8643	4.0673	8.0000	8.0000	5.5877
7.8643	4.0713	8.0000	8.0000	5.5877
7.8644	4.0753	8.0000	8.0000	5.5877
7.8644	4.0793	8.0000	8.0000	5.5877
7.8644	4.0833	8.0000	8.0000	5.5877
7.8644	4.0873	8.0000	8.0000	5.5877
7.8644	4.0913	8.0000	8.0000	5.5877
7.8644	4.0952	8.0000	8.0000	5.5877
7.8644	4.0992	8.0000	8.0000	5.5877
7.8644	4.1032	8.0000	8.0000	5.5877
7.8644	4.1071	8.0000	8.0000	5.5877
7.8645	4.1111	8.0000	8.0000	5.5877
7.8645	4.1150	8.0000	8.0000	5.5877
7.8645	4.1189	8.0000	8.0000	5.5877
7.8645	4.1229	8.0000	8.0000	5.5877
7.8645	4.1268	8.0000	8.0000	5.5877
7.8645	4.1307	8.0000	8.0000	5.5877
7.8645	4.1347	8.0000	8.0000	5.5877
7.8645	4.1386	8.0000	8.0000	5.5877
7.8645	4.1425	8.0000	8.0000	5.5877
7.8645	4.1464	8.0000	8.0000	5.5877
7.8646	4.1503	8.0000	8.0000	5.5877
7.8646	4.1542	8.0000	8.0000	5.5877
7.8646	4.1581	8.0000	8.0000	5.5877
7.8646	4.1620	8.0000	8.0000	5.5877
7.8646	4.1659	8.0000	8.0000	5.5877
7.8646	4.1697	8.0000	8.0000	5.5877
7.8646	4.1736	8.0000	8.0000	5.5877
7.8646	4.1775	8.0000	8.0000	5.5877
7.8646	4.1813	8.0000	8.0000	5.5877
7.8647	4.1852	8.0000	8.0000	5.5877
7.8647	4.1891	8.0000	8.0000	5.5877
7.8647	4.1929	8.0000	8.0000	5.5877
7.8647	4.1967	8.0000	8.0000	5.5877
7.8647	4.2006	8.0000	8.0000	5.5877
7.8647	4.2044	8.0000	8.0000	5.5877
7.8647	4.2083	8.0000	8.0000	5.5877
7.8647	4.2121	8.0000	8.0000	5.5877
7.8647	4.2159	8.0000	8.0000	5.5877
7.8647	4.2197	8.0000	8.0000	5.5877
7.8648	4.2235	8.0000	8.0000	5.5877
7.8648	4.2273	8.0000	8.0000	5.5877
7.8648	4.2311	8.0000	8.0000	5.5877
7.8648	4.2349	8.0000	8.0000	5.5877
7.8648	4.2387	8.0000	8.0000	5.5877
7.8648	4.2425	8.0000	8.0000	5.5877
7.8648	4.2463	8.0000	8.0000	5.5877
7.8648	4.2501	8.0000	8.0000	5.5877
7.8648	4.2538	8.0000	8.0000	5.5877
7.8648	4.2576	8.0000	8.0000	5.5876
7.8649	4.2614	8.0000	8.0000	5.5876
7.8649	4.2651	8.0000	8.0000	5.5876
7.8649	4.2689	8.0000	8.0000	5.5876
7.8649	4.2726	8.0000	8.0000	5.5876
7.8649	4.2764	8.0000	8.0000	5.5876
7.8649	4.2801	8.0000	8.0000	5.5876
7.8649	4.2839	8.0000	8.0000	5.5876
7.8649	4.2876	8.0000	8.0000	5.5876
7.8649	4.2913	8.0000	8.0000	5.5876
7.8649	4.2951	8.0000	8.0000	5.5876
7.8650	4.2988	8.0000	8.0000	5.5876
7.8650	4.3025	8.0000	8.0000	5.5876
7.8650	4.3062	8.0000	8.0000	5.5876
7.8650	4.3099	8.0000	8.0000	5.5876
7.8650	4.3136	8.0000	8.0000	5.5876
7.8650	4.3173	8.0000	8.0000	5.5876
7.8650	4.3210	8.0000	8.0000	5.5876
7.8650	4.3247	8.0000	8.0000	5.5876
7.8650	4.3284	8.0000	8.0000	5.5876
7.8650	4.3320	8.0000	8.0000	5.5876
7.8651	4.3357	8.0000	8.0000	5.5876
7.8651	4.3394	8.0000	8.0000	5.5876
7.8651	4.3430	8.0000	8.0000	5.5876
7.8651	4.3467	8.0000	8.0000	5.5876
7.8651	4.3504	8.0000	8.0000	5.5876
7.8651	4.3540	8.0000	8.0000	5.5876
7.8651	4.3577	8.0000	8.0000	5.5876
7.8651	4.3613	8.0000	8.0000	5.5876
7.8651	4.3649	8.0000	8.0000	5.5876
7.8651	4.3686	8.0000	8.0000	5.5876
7.8652	4.3722	8.0000	8.0000	5.5876
7.8652	4.3758	8.0000	8.0000	5.5876
7.8652	4.3794	8.0000	8.0000	5.5876
7.8652	4.3831	8.0000	8.0000	5.5876
7.8652	4.3867	8.0000	8.0000	5.5876
7.8652	4.3903	8.0000	8.0000	5.5876
7.8652	4.3939	8.0000	8.0000	5.5876
7.8652	4.3975	8.0000	8.0000	5.5876
7.8652	4.4011	8.0000	8.0000	5.5876
7.8652	4.4047	8.0000	8.0000	5.5876
7.8653	4.4083	8.0000	8.0000	5.5876
7.8653	4.4118	8.0000	8.0000	5.5876
7.8653	4.4154	8.0000	8.0000	5.5876
7.8653	4.4190	8.0000	8.0000	5.5876
7.8653	4.4226	8.0000	8.0000	5.5876
7.8653	4.4261	8.0000	8.0000	5.5876
7.8653	4.4297	8.0000	8.0000	5.5876
7.8653	4.4332	8.0000	8.0000	5.5876
7.8653	4.4368	8.0000	8.0000	5.5876
7.8653	4.4403	8.0000	8.0000	5.5876
7.8654	4.4439	8.0000	8.0000	5.5876
7.8654	4.4474	8.0000	8.0000	5.5876
7.8654	4.4509	8.0000	8.0000	5.5876
7.8654	4.4545	8.0000	8.0000	5.5876
7.8654	4.4580	8.0000	8.0000	5.5876
7.8654	4.4615	8.0000	8.0000	5.5876
7.8654	4.4650	8.0000	8.0000	5.5876
7.8654	4.4685	8.0000	8.0000	5.5876
7.8654	4.4721	8.0000	8.0000	5.5876
7.8654	4.4756	8.0000	8.0000	5.5876
7.8654	4.4791	8.0000	8.0000	5.5876
7.8655	4.4826	8.0000	8.0000	5.5876
7.8655	4.4860	8.0000	8.0000	5.5876
7.8655	4.4895	8.0000	8.0000	5.5876
7.8655	4.4930	8.0000	8.0000	5.5876
7.8655	4.4965	8.0000	8.0000	5.5876
7.8655	4.5000	8.0000	8.0000	5.5876
7.8655	4.5034	8.0000	8.0000	5.5876
7.8655	4.5069	8.0000	8.0000	5.5876
7.8655	4.5104	8.0000	8.0000	5.5876
7.8655	4.5138	8.0000	8.0000	5.5876
7.8655	4.5173	8.0000	8.0000	5.5876
7.8656	4.5207	8.0000	8.0000	5.5876
7.8656	4.5242	8.0000	8.0000	5.5876
7.8656	4.5276	8.0000	8.0000	5.5876
7.8656	4.5311	8.0000	8.0000	5.5876
7.8656	4.5345	8.0000	8.0000	5.5876
7.8656	4.5379	8.0000	8.0000	5.5876
7.8656	4.5414	8.0000	8.0000	5.5876
7.8656	4.5448	8.0000	8.0000	5.5876
7.8656	4.5482	8.0000	8.0000	5.5876
7.8656	4.5516	8.0000	8.0000	5.5876
7.8657	4.5550	8.0000	8.0000	5.5876
7.8657	4.5584	8.0000	8.0000	5.5876
7.8657	4.5618	8.0000	8.0000	5.5876
7.8657	4.5652	8.0000	8.0000	5.5876
7.8657	4.5686	8.0000	8.0000	5.5875
7.8657	4.5720	8.0000	8.0000	5.5875
7.8657	4.5754	8.0000	8.0000	5.5875
7.8657	4.5788	8.0000	8.0000	5.5875
7.8657	4.5821	8.0000	8.0000	5.5875
7.8657	4.5855	8.0000	8.0000	5.5875
7.8657	4.5889	8.0000	8.0000	5.5875
7.8658	4.5923	8.0000	8.0000	5.5875
7.8658	4.5956	8.0000	8.0000	5.5875
7.8658	4.5990	8.0000	8.0000	5.5875
7.8658	4.6023	8.0000	8.0000	5.5875
7.8658	4.6057	8.0000	8.0000	5.5875
7.8658	4.6090	8.0000	8.0000	5.5875
7.8658	4.6124	8.0000	8.0000	5.5875
7.8658	4.6157	8.0000	8.0000	5.5875
7.8658	4.6190	8.0000	8.0000	5.5875
7.8658	4.6224	8.0000	8.0000	5.5875
7.8658	4.6257	8.0000	8.0000	5.5875
7.8658	4.6290	8.0000	8.0000	5.5875
7.8659	4.6323	8.0000	8.0000	5.5875
7.8659	4.6356	8.0000	8.0000	5.5875
7.8659	4.6390	8.0000	8.0000	5.5875
7.8659	4.6423	8.0000	8.0000	5.5875
7.8659	4.6456	8.0000	8.0000	5.5875
7.8659	4.6489	8.0000	8.0000	5.5875
7.8659	4.6522	8.0000	8.0000	5.5875
7.8659	4.6554	8.0000	8.0000	5.5875
7.8659	4.6587	8.0000	8.0000	5.5875
7.8659	4.6620	8.0000	8.0000	5.5875
7.8659	4.6653	8.0000	8.0000	5.5875
7.8660	4.6686	8.0000	8.0000	5.5875
7.8660	4.6718	8.0000	8.0000	5.5875
7.8660	4.6751	8.0000	8.0000	5.5875
7.8660	4.6784	8.0000	8.0000	5.5875
7.8660	4.6816	8.0000	8.0000	5.5875
7.8660	4.6849	8.0000	8.0000	5.5875
7.8660	4.6881	8.0000	8.0000	5.5875
7.8660	4.6914	8.0000	8.0000	5.5875
7.8660	4.6946	8.0000	8.0000	5.5875
7.8660	4.6979	8.0000	8.0000	5.5875
7.8660	4.7011	8.0000	8.0000	5.5875
7.8661	4.7043	8.0000	8.0000	5.5875
7.8661	4.7076	8.0000	8.0000	5.5875
7.8661	4.7108	8.0000	8.0000	5.5875
7.8661	4.7140	8.0000	8.0000	5.5875
7.8661	4.7172	8.0000	8.0000	5.5875
7.8661	4.7205	8.0000	8.0000	5.5875
7.8661	4.7237	8.0000	8.0000	5.5875
7.8661	4.7269	8.0000	8.0000	5.5875
7.8661	4.7301	8.0000	8.0000	5.5875
7.8661	4.7333	8.0000	8.0000	5.5875
7.8661	4.7365	8.0000	8.0000	5.5875
7.8661	4.7397	8.0000	8.0000	5.5875
7.8662	4.7428	8.0000	8.0000	5.5875
7.8662	4.7460	8.0000	8.0000	5.5875
7.8662	4.7492	8.0000	8.0000	5.5875
7.8662	4.7524	8.0000	8.0000	5.5875
7.8662	4.7556	8.0000	8.0000	5.5875
7.8662	4.7587	8.0000	8.0000	5.5875
7.8662	4.7619	8.0000	8.0000	5.5875
7.8662	4.7651	8.0000	8.0000	5.5875
7.8662	4.7682	8.0000	8.0000	5.5875
7.8662	4.7714	8.0000	8.0000	5.5875
7.8662	4.7745	8.0000	8.0000	5.5875
7.8663	4.7777	8.0000	8.0000	5.5875
7.8663	4.7808	8.0000	8.0000	5.5875
7.8663	4.7840	8.0000	8.0000	5.5875
7.8663	4.7871	8.0000	8.0000	5.5875
7.8663	4.7902	8.0000	8.0000	5.5875
7.8663	4.7934	8.0000	8.0000	5.5875
7.8663	4.7965	8.0000	8.0000	5.5875
7.8663	4.7996	8.0000	8.0000	5.5875
7.8663	4.8027	8.0000	8.0000	5.5875
7.8663	4.8058	8.0000	8.0000	5.5875
7.8663	4.8090	8.0000	8.0000	5.5875
7.8663	4.8121	8.0000	8.0000	5.5875
7.8664	4.8152	8.0000	8.0000	5.5875
7.8664	4.8183	8.0000	8.0000	5.5875
7.8664	4.8214	8.0000	8.0000	5.5875
7.8664	4.8245	8.0000	8.0000	5.5875
7.8664	4.8275	8.0000	8.0000	5.5875
7.8664	4.8306	8.0000	8.0000	5.5875
7.8664	4.8337	8.0000	8.0000	5.5875
7.8664	4.8368	8.0000	8.0000	5.5875
7.8664	4.8399	8.0000	8.0000	5.5875
7.8664	4.8429	8.0000	8.0000	5.5875
7.8664	4.8460	8.0000	8.0000	5.5875
7.8664	4.8491	8.0000	8.0000	5.5875
7.8665	4.8521	8.0000	8.0000	5.5875
7.8665	4.8552	8.0000	8.0000	5.5875
7.8665	4.8583	8.0000	8.0000	5.5875
7.8665	4.8613	8.0000	8.0000	5.5875
7.8665	4.8643	8.0000	8.0000	5.5875
7.8665	4.8674	8.0000	8.0000	5.5875
7.8665	4.8704	8.0000	8.0000	5.5875
7.8665	4.8735	8.0000	8.0000	5.5875
7.8665	4.8765	8.0000	8.0000	5.5875
7.8665	4.8795	8.0000	8.0000	5.5875
7.8665	4.8826	8.0000	8.0000	5.5875
7.8665	4.8856	8.0000	8.0000	5.5875
7.8666	4.8886	8.0000	8.0000	5.5875
7.8666	4.8916	8.0000	8.0000	5.5875
7.8666	4.8946	8.0000	8.0000	5.5875
7.8666	4.8976	8.0000	8.0000	5.5875
7.8666	4.9006	8.0000	8.0000	5.5875
7.8666	4.9037	8.0000	8.0000	5.5875
7.8666	4.9066	8.0000	8.0000	5.5875
7.8666	4.9096	8.0000	8.0000	5.5875
7.8666	4.9126	8.0000	8.0000	5.5875
7.8666	4.9156	8.0000	8.0000	5.5875
7.8666	4.9186	8.0000	8.0000	5.5875
7.8666	4.9216	8.0000	8.0000	5.5875
7.8666	4.9246	8.0000	8.0000	5.5875
7.8667	4.9275	8.0000	8.0000	5.5874
7.8667	4.9305	8.0000	8.0000	5.5874
7.8667	4.9335	8.0000	8.0000	5.5874
7.8667	4.9365	8.0000	8.0000	5.5874
7.8667	4.9394	8.0000	8.0000	5.5874
7.8667	4.9424	8.0000	8.0000	5.5874
7.8667	4.9453	8.0000	8.0000	5.5874
7.8667	4.9483	8.0000	8.0000	5.5874
7.8667	4.9512	8.0000	8.0000	5.5874
7.8667	4.9542	8.0000	8.0000	5.5874
7.8667	4.9571	8.0000	8.0000	5.5874
7.8667	4.9600	8.0000	8.0000	5.5874
7.8668	4.9630	8.0000	8.0000	5.5874
7.8668	4.9659	8.0000	8.0000	5.5874
7.8668	4.9688	8.0000	8.0000	5.5874
7.8668	4.9718	8.0000	8.0000	5.5874
7.8668	4.9747	8.0000	8.0000	5.5874
7.8668	4.9776	8.0000	8.0000	5.5874
7.8668	4.9805	8.0000	8.0000	5.5874
7.8668	4.9834	8.0000	8.0000	5.5874
7.8668	4.9863	8.0000	8.0000	5.5874
7.8668	4.9892	8.0000	8.0000	5.5874
7.8668	4.9921	8.0000	8.0000	5.5874
7.8668	4.9950	8.0000	8.0000	5.5874
7.8668	4.9979	8.0000	8.0000	5.5874
7.8669	5.0008	8.0000	8.0000	5.5874
7.8669	5.0037	8.0000	8.0000	5.5874
7.8669	5.0066	8.0000	8.0000	5.5874
7.8669	5.0095	8.0000	8.0000	5.5874
7.8669	5.0124	8.0000	8.0000	5.5874
7.8669	5.0152	8.0000	8.0000	5.5874
7.8669	5.0181	8.0000	8.0000	5.5874
7.8669	5.0210	8.0000	8.0000	5.5874
7.8669	5.0238	8.0000	8.0000	5.5874
7.8669	5.0267	8.0000	8.0000	5.5874
7.8669	5.0296	8.0000	8.0000	5.5874
7.8669	5.0324	8.0000	8.0000	5.5874
7.8669	5.0353	8.0000	8.0000	5.5874
7.8670	5.0381	8.0000	8.0000	5.5874
7.8670	5.0410	8.0000	8.0000	5.5874
7.8670	5.0438	8.0000	8.0000	5.5874
7.8670	5.0467	8.0000	8.0000	5.5874
7.8670	5.0495	8.0000	8.0000	5.5874
7.8670	5.0523	8.0000	8.0000	5.5874
7.8670	5.0552	8.0000	8.0000	5.5874
7.8670	5.0580	8.0000	8.0000	5.5874
7.8670	5.0608	8.0000	8.0000	5.5874
7.8670	5.0636	8.0000	8.0000	5.5874
7.8670	5.0664	8.0000	8.0000	5.5874
7.8670	5.0693	8.0000	8.0000	5.5874
7.8670	5.0721	8.0000	8.0000	5.5874
7.8671	5.0749	8.0000	8.0000	5.5874
7.8671	5.0777	8.0000	8.0000	5.5874
7.8671	5.0805	8.0000	8.0000	5.5874
7.8671	5.0833	8.0000	8.0000	5.5874
7.8671	5.0861	8.0000	8.0000	5.5874
7.8671	5.0889	8.0000	8.0000	5.5874
